file,seed,episode,obj,object_width_m,head_scale,calibrate,sensors_only,result,picked,dropped,drop_phase,arm_hit,food_touch,touch_size,touch_speed,stop_size,near_vmax,vmax,amax,ahead,side,n_steps
s206_ep0007.json,206,7,apple,0.04964821220074455,1.0000528725212279,False,True,ok FED,True,False,,,False,,,47.50756521021817,0.010764823489556938,0.1802288633626471,0.3478678696556193,36.30750170908975,19.421580407192337,460
s206_ep0008.json,206,8,apple,0.030929304384467563,0.9467028531283106,False,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,204.5912200505861,360.3332215154919,252
s206_ep0009.json,206,9,apple,0.05195753179718058,0.9646933250669413,False,True,ok FED,True,False,,,False,,,47.0598294006617,0.012631903343210443,0.214268592987058,0.4159682729032713,35.12493552336275,14.892058358756053,399
s206_ep0010.json,206,10,block,0.02956437346524798,0.9778948052321818,False,True,3 picked up but the lift stalled at 83 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,128.2024787275026,273.8926240062692,422
s206_ep0011.json,206,11,block,0.0554406917252869,1.0728707603025762,False,True,3 picked up but the lift stalled at 52 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,74.88608860584615,308.4827390289229,83
s206_ep0012.json,206,12,apple,0.05535557695576234,1.0120157564608383,False,True,ok FED,True,False,,,False,,,48.02053638499415,0.012793284436907264,0.20771250353312398,0.4410300288487533,43.46814061002567,4.8136511646957985,400
s206_ep0013.json,206,13,apple,0.05343194939196947,0.9896347455185462,False,True,ok FED,True,False,,,False,,,46.894369094728546,0.012665168977992991,0.21572751863666775,0.41082973878555457,37.67758173433229,9.706976012310308,420
s206_ep0014.json,206,14,mug,0.04999113134181483,0.9920330065787518,False,True,ok FED,True,False,,,False,,,47.98925675359134,0.012521675794337552,0.22326421210786862,0.5862662969091679,50.2617077050512,1.3365621907702907,416
s206_ep0015.json,206,15,apple,0.03178350266089238,0.9995393313761161,False,True,ok FED,True,False,,,False,,,47.26982148793933,0.009482984317685012,0.15664983801038848,0.290905592841141,40.791567566884446,11.727638997271,557
s206_ep0016.json,206,16,mug,0.052961718144086255,1.0658432483795244,False,True,3 stopped but badly placed,True,False,,,False,,,47.3920236695622,0.012669992435387266,0.2252012317759974,0.5749728828454879,62.293077806725094,17.38945908794972,420
s206_ep0017.json,206,17,mug,0.049352589686849996,1.005158589746238,False,True,ok FED,True,False,,,False,,,46.841683876555514,0.012749011782666124,0.21692022062667765,0.4521127352789273,50.983707666381484,12.78741712560372,436
s206_ep0018.json,206,18,apple,0.032061907160342906,0.937140870004254,False,True,ok FED,True,False,,,False,,,47.13195895041235,0.008062531216515552,0.13775298943318162,0.24256486464687224,40.32074607683353,1.5482111717993292,651
s206_ep0019.json,206,19,mug,0.04883191836378224,1.0241377412763684,False,True,ok FED,True,False,,,False,,,47.57086671377764,0.012807676517216874,0.22189919820735518,0.5069132788409113,53.15357900351978,0.9793242925596093,405
s206_ep0020.json,206,20,block,0.055915929157068125,0.9653099077510146,False,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,110.84156212498225,343.25482098633427,252
s206_ep0021.json,206,21,block,0.029610807176336032,0.9364903988239874,False,True,ok FED,True,False,,,False,,,47.83854646450311,0.008131350007048808,0.13632466235268995,0.24862665047330418,33.75738445839671,2.711586389945919,569
s206_ep0022.json,206,22,apple,0.03580590822580344,0.9489620405750944,False,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,145.9271250928494,358.46291080997923,252
s206_ep0023.json,206,23,apple,0.039531027412383256,0.9313196240664359,False,True,ok FED,True,False,,,False,,,48.44259970275602,0.010848006526814578,0.17979919096480107,0.3679149079931551,33.1474915044304,19.59704509955097,480
s206_ep0024.json,206,24,mug,0.05418156373019461,0.9654924189135682,False,True,ok FED,True,False,,,False,,,47.401647051387144,0.0126754510832715,0.21457657062098837,0.4539235083611017,47.91502196204237,8.24823657143612,399
